"","Gene","X1_CD19_314_T_resent","X2_Y_Y_319_T_resent","X3_Y_Y_304_T_resent","X4_Y_Y_729_T_resent","X5_Y_Y_727_T_resent","X6_CD19_738_T_resent","X7_CD19_271_T_resent","X8_Y_H_305_T_resent","X9_CD19_324_T_resent","X10_hYP7_731_T_resent","X11_Y_H_314_T_resent","X12_hYP7_740_T_resent","X13_Y_H_737_T_resent","X14_hYP7_732_T_resent","X15_Y_H_730_T_resent","X16_hYP7_303_T_resent"
"57","CCNB2",-0.991740681405805,-0.723979743403873,-1.16301119129893,-0.0388977038313618,-0.572007319132506,-1.3029223120567,-1.69370854589736,0.426668611793619,-0.545472451402585,1.36503802515174,0.923594316553962,1.04420735168997,0.429080872496339,0.988725355527405,0.730613460336353,1.12381195487973
"58","FAS",-1.56070209094914,-0.265013395137273,0.146586961239054,0.684833581115789,0.39500847810524,-1.61915421256471,-1.49981446426625,0.840705905423984,-1.58749264668961,1.17924110978084,-0.0141563732037716,0.655607520308003,0.616639439230954,0.835834895289353,0.860189945962508,0.331685346355035
"59","LEF1",-1.23764058976257,-0.604351774146355,-0.021619628684377,0.167302665049871,-0.223846309301319,-1.43188463824989,-1.01146601275678,0.268416005358342,-1.45051077988567,1.69464627918309,-0.0535501572028416,1.32744520122075,-0.146680865381696,1.40993239989345,0.292363901747191,1.0214443029188
"60","PLEKHG3",1.5947916197682,-0.440595578573649,-0.449171648229584,-0.171878729354359,-0.371987021326171,0.59996753967977,0.0425230120440099,-0.472041167312077,3.09560380955679,-0.360552261784925,-0.614975661577656,-0.46060640777083,-0.566377933527359,-0.403432610064598,-0.503486756050504,-0.517780205477062
"61","IL2RA",-1.36484604549027,-0.501231077691366,-0.347117968959576,0.173377247323264,-0.050522929513488,-1.37066163449902,-1.28342779936781,0.289689027498201,-1.37356942900339,1.76394084121552,1.1096870777315,0.728765997658585,-0.193004860227785,1.07770133818339,0.307135794524441,1.03408442061779
"62","CDC7",-1.45231563121369,-0.558927695026691,-0.454350511860988,0.361351516831489,-0.194401513706243,-1.58378409005057,-1.57780825101253,0.88423743266,-1.15949951834972,1.27864280917065,0.498795814706412,0.767708571418217,0.752768973823117,0.809539444684498,0.985826696306682,0.642215951619375
"63","CCNB1",-0.604708727525778,-1.12615560367942,-1.42259458121882,-0.554706972278169,-0.786857978784927,-0.822573518247506,-1.76546376005957,0.38461171558764,0.895343929902509,1.40607614421738,0.681050693127039,0.834627512816126,0.152460709080881,0.99177588645147,0.770339541783485,0.966775008827665
"64","RGPD1",-1.32773664601704,0.44363954931639,1.50677831783922,1.77579650060646,1.35470128051313,-1.35352218918229,-1.30623496305815,0.283900992775068,-1.35945368792957,-0.103705973974247,0.0176426045638486,-0.267151717232619,0.432723943982854,-0.168334595741482,0.118313319413511,-0.0473567358750908
"65","HJURP",-0.926294565888087,-0.945078739594309,-1.33954638742498,-0.221888051904751,-0.757237002532086,-1.19866508462831,-1.64478921015109,0.416773854106807,0.228932117044584,1.26206167088681,0.56235120033003,1.06482784697148,0.365117376414696,1.03195554298559,0.966210935013809,1.13526849836981
"66","EOMES",-1.58682957593294,0.0053016665348569,-0.0925752541086551,0.781791903640052,-0.0077485895509447,-1.57377931984714,-1.54767880767553,1.05584728144189,-1.56725419180424,0.69044011103944,0.833992927983258,0.794842159725853,0.351133452808599,0.781791903640052,0.925344720583869,0.155379611521575
"67","FBXO10",-0.954699590754184,1.19223027844901,1.37790782703802,1.85756597058822,1.30914230102938,-1.45997209561517,-1.68805682330379,0.0762518810909142,-0.103367499055294,-0.433909671987073,-0.242599089582828,-0.444538037676197,0.04436678402354,-0.385231757130881,-0.0512885071785825,-0.0938019699350814
"68","LRRC20",-0.353168700498432,-1.05647461050389,-1.3838756375754,-0.668443763604328,-0.486554304120157,-1.20198617809123,-1.66277280878446,0.604782452784868,-0.0621455653237584,1.15045083123738,1.51422975020572,0.701790164509759,0.241003533816526,1.05344311951249,0.871553660028318,0.738168056406593
"69","CYP1B1",0.897749224849968,-0.484445808126587,-0.430242081343192,-0.376038354559798,-0.565751398301678,1.03325854180845,1.19586972215864,-0.565751398301678,2.93038897922726,-0.430242081343192,-0.592853261693375,-0.538649534909981,-0.538649534909981,-0.565751398301678,-0.45734394473489,-0.511547671518284
